City,ISS-ID,lat,lon,latcity,loncity,nlat,nlon,MODEL,date,hour,alt,sunazt,sunelv,shu,lens,ap,ISO,Coments,NASA,CoordFLAG,URL,small,large,Thumbnail,coordimage
 ,ISS040-E-8316,34.7,-91.0,0.0,0.0,34.7,-91.6,NIKON D3S S/N: 2007945,20140608.0,82144.0,221.0,34.0,-24.0,1/10,28.0 mm,2.8,8000.0,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS040&roll=E&frame=8316,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS040/ISS040-E-8316.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS040/ISS040-E-8316.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS040/ISS040-E-8316.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=34.7&lon=-91.6
 ,ISS040-E-8317,33.9,-90.0,0.0,0.0,33.9,-90.7,NIKON D3S S/N: 2007945,20140608.0,82201.0,221.0,35.0,-24.0,1/80,28.0 mm,4.5,8000.0,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS040&roll=E&frame=8317,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS040/ISS040-E-8317.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS040/ISS040-E-8317.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS040/ISS040-E-8317.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=33.9&lon=-90.7
 ,ISS040-E-8318,31.5,-87.0,0.0,0.0,31.5,-87.8,NIKON D3S S/N: 2007945,20140608.0,82257.0,221.0,39.0,-25.0,1/30,28.0 mm,2.8,8000.0,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS040&roll=E&frame=8318,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS040/ISS040-E-8318.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS040/ISS040-E-8318.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS040/ISS040-E-8318.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=31.5&lon=-87.8
 ,ISS040-E-8319,30.7,-86.0,0.0,0.0,30.7,-86.9,NIKON D3S S/N: 2007945,20140608.0,82315.0,221.0,40.0,-25.0,1/4,31.0 mm,2.8,8000.0,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS040&roll=E&frame=8319,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS040/ISS040-E-8319.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS040/ISS040-E-8319.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS040/ISS040-E-8319.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=30.7&lon=-86.9
 ,ISS040-E-8320,30.0,-86.0,0.0,0.0,30.0,-86.1,NIKON D3S S/N: 2007945,20140608.0,82330.0,221.0,41.0,-25.0,1/6,28.0 mm,2.8,8000.0,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS040&roll=E&frame=8320,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS040/ISS040-E-8320.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS040/ISS040-E-8320.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS040/ISS040-E-8320.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=30.0&lon=-86.1
 ,ISS040-E-8321,28.5,-84.0,0.0,0.0,28.5,-84.6,NIKON D3S S/N: 2007945,20140608.0,82402.0,221.0,42.0,-25.0,0.4,31.0 mm,2.8,8000.0,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS040&roll=E&frame=8321,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS040/ISS040-E-8321.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS040/ISS040-E-8321.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS040/ISS040-E-8321.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=28.5&lon=-84.6
 ,ISS040-E-8322,28.1,-84.0,0.0,0.0,28.1,-84.1,NIKON D3S S/N: 2007945,20140608.0,82412.0,221.0,43.0,-25.0,0.4,42.0 mm,2.8,8000.0,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS040&roll=E&frame=8322,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS040/ISS040-E-8322.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS040/ISS040-E-8322.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS040/ISS040-E-8322.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=28.1&lon=-84.1
 ,ISS040-E-8420,33.9,127.0,0.0,0.0,33.9,127.8,NIKON D3S S/N: 2007945,20140608.0,173852.0,221.0,33.0,-25.0,1/30,70.0 mm,2.8,3200.0,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS040&roll=E&frame=8420,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS040/ISS040-E-8420.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS040/ISS040-E-8420.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS040/ISS040-E-8420.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=33.9&lon=127.8
 ,ISS040-E-8421,33.6,128.0,0.0,0.0,33.6,128.3,NIKON D3S S/N: 2007945,20140608.0,173900.0,221.0,34.0,-25.0,1/30,70.0 mm,2.8,3200.0,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS040&roll=E&frame=8421,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS040/ISS040-E-8421.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS040/ISS040-E-8421.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS040/ISS040-E-8421.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=33.6&lon=128.3
 ,ISS040-E-8422,33.2,128.0,0.0,0.0,33.2,128.7,NIKON D3S S/N: 2007945,20140608.0,173908.0,221.0,34.0,-26.0,1/30,70.0 mm,2.8,3200.0,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS040&roll=E&frame=8422,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS040/ISS040-E-8422.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS040/ISS040-E-8422.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS040/ISS040-E-8422.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=33.2&lon=128.7
 ,ISS040-E-8562,36.4,-87.0,0.0,0.0,36.4,-87.8,NIKON D3S S/N: 2007931,20140609.0,73307.0,220.0,26.0,-26.0,1/80,80.0 mm,4.0,4000.0,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS040&roll=E&frame=8562,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS040/ISS040-E-8562.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS040/ISS040-E-8562.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS040/ISS040-E-8562.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=36.4&lon=-87.8
 ,ISS040-E-8563,35.7,-86.0,0.0,0.0,35.7,-86.8,NIKON D3S S/N: 2007931,20140609.0,73325.0,221.0,28.0,-26.0,1/80,80.0 mm,4.0,4000.0,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS040&roll=E&frame=8563,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS040/ISS040-E-8563.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS040/ISS040-E-8563.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS040/ISS040-E-8563.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=35.7&lon=-86.8
 ,ISS040-E-8564,32.6,-82.0,0.0,0.0,32.6,-82.9,NIKON D3S S/N: 2007931,20140609.0,73437.0,221.0,32.0,-27.0,1/80,80.0 mm,4.0,4000.0,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS040&roll=E&frame=8564,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS040/ISS040-E-8564.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS040/ISS040-E-8564.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS040/ISS040-E-8564.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=32.6&lon=-82.9
 ,ISS040-E-8565,31.9,-82.0,0.0,0.0,31.9,-82.1,NIKON D3S S/N: 2007931,20140609.0,73452.0,221.0,33.0,-27.0,1/80,80.0 mm,4.0,6400.0,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS040&roll=E&frame=8565,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS040/ISS040-E-8565.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS040/ISS040-E-8565.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS040/ISS040-E-8565.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=31.9&lon=-82.1
 ,ISS040-E-8566,31.6,-81.0,0.0,0.0,31.6,-81.7,NIKON D3S S/N: 2007931,20140609.0,73459.0,221.0,34.0,-27.0,1/80,80.0 mm,4.0,6400.0,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS040&roll=E&frame=8566,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS040/ISS040-E-8566.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS040/ISS040-E-8566.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS040/ISS040-E-8566.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=31.6&lon=-81.7
 ,ISS040-E-8567,31.6,-81.0,0.0,0.0,31.6,-81.7,NIKON D3S S/N: 2007931,20140609.0,73500.0,221.0,34.0,-27.0,1/80,80.0 mm,4.0,6400.0,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS040&roll=E&frame=8567,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS040/ISS040-E-8567.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS040/ISS040-E-8567.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS040/ISS040-E-8567.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=31.6&lon=-81.7
 ,ISS040-E-8568,31.2,-81.0,0.0,0.0,31.2,-81.2,NIKON D3S S/N: 2007931,20140609.0,73509.0,221.0,34.0,-28.0,1/50,80.0 mm,4.0,6400.0,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS040&roll=E&frame=8568,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS040/ISS040-E-8568.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS040/ISS040-E-8568.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS040/ISS040-E-8568.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=31.2&lon=-81.2
 ,ISS040-E-8569,31.0,-81.0,0.0,0.0,31.0,-81.0,NIKON D3S S/N: 2007931,20140609.0,73513.0,221.0,34.0,-28.0,1/50,80.0 mm,4.0,6400.0,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS040&roll=E&frame=8569,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS040/ISS040-E-8569.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS040/ISS040-E-8569.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS040/ISS040-E-8569.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=31.0&lon=-81.0
 ,ISS040-E-8570,30.8,-80.0,0.0,0.0,30.8,-80.8,NIKON D3S S/N: 2007931,20140609.0,73518.0,221.0,35.0,-28.0,1/50,80.0 mm,4.0,6400.0,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS040&roll=E&frame=8570,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS040/ISS040-E-8570.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS040/ISS040-E-8570.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS040/ISS040-E-8570.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=30.8&lon=-80.8
 ,ISS040-E-8571,30.1,-80.0,0.0,0.0,30.1,-80.1,NIKON D3S S/N: 2007931,20140609.0,73532.0,221.0,36.0,-28.0,1/50,200.0 mm,2.8,6400.0,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS040&roll=E&frame=8571,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS040/ISS040-E-8571.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS040/ISS040-E-8571.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS040/ISS040-E-8571.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=30.1&lon=-80.1
 ,ISS040-E-8572,30.1,-80.0,0.0,0.0,30.1,-80.0,NIKON D3S S/N: 2007931,20140609.0,73533.0,221.0,36.0,-28.0,1/50,200.0 mm,2.8,6400.0,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS040&roll=E&frame=8572,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS040/ISS040-E-8572.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS040/ISS040-E-8572.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS040/ISS040-E-8572.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=30.1&lon=-80.0
 ,ISS040-E-8573,29.7,-79.0,0.0,0.0,29.7,-79.6,NIKON D3S S/N: 2007931,20140609.0,73542.0,221.0,36.0,-28.0,1/50,200.0 mm,2.8,6400.0,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS040&roll=E&frame=8573,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS040/ISS040-E-8573.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS040/ISS040-E-8573.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS040/ISS040-E-8573.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=29.7&lon=-79.6
 ,ISS040-E-8574,29.5,-79.0,0.0,0.0,29.5,-79.4,NIKON D3S S/N: 2007931,20140609.0,73546.0,221.0,36.0,-28.0,1/50,200.0 mm,2.8,6400.0,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS040&roll=E&frame=8574,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS040/ISS040-E-8574.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS040/ISS040-E-8574.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS040/ISS040-E-8574.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=29.5&lon=-79.4
 ,ISS040-E-8575,29.1,-79.0,0.0,0.0,29.1,-79.0,NIKON D3S S/N: 2007931,20140609.0,73554.0,221.0,37.0,-28.0,1/50,80.0 mm,2.8,6400.0,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS040&roll=E&frame=8575,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS040/ISS040-E-8575.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS040/ISS040-E-8575.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS040/ISS040-E-8575.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=29.1&lon=-79.0
T,ISS040-E-8576,28.8,-78.0,0.0,0.0,28.8,-78.7,NIKON D3S S/N: 2007931,20140609.0,73601.0,221.0,37.0,-28.0,1/50,80.0 mm,2.8,6400.0,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS040&roll=E&frame=8576,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS040/ISS040-E-8576.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS040/ISS040-E-8576.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS040/ISS040-E-8576.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=28.8&lon=-78.7
T,ISS040-E-8577,28.6,-78.0,0.0,0.0,28.6,-78.5,NIKON D3S S/N: 2007931,20140609.0,73605.0,221.0,38.0,-28.0,1/50,80.0 mm,2.8,6400.0,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS040&roll=E&frame=8577,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS040/ISS040-E-8577.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS040/ISS040-E-8577.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS040/ISS040-E-8577.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=28.6&lon=-78.5
T,ISS040-E-8578,28.3,-78.0,0.0,0.0,28.3,-78.1,NIKON D3S S/N: 2007931,20140609.0,73613.0,221.0,38.0,-28.0,1/50,80.0 mm,2.8,6400.0,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS040&roll=E&frame=8578,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS040/ISS040-E-8578.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS040/ISS040-E-8578.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS040/ISS040-E-8578.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=28.3&lon=-78.1
T,ISS040-E-8579,28.0,-77.0,0.0,0.0,28.0,-77.8,NIKON D3S S/N: 2007931,20140609.0,73619.0,221.0,38.0,-28.0,1/50,80.0 mm,2.8,6400.0,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS040&roll=E&frame=8579,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS040/ISS040-E-8579.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS040/ISS040-E-8579.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS040/ISS040-E-8579.jpg,http://eol.jsc.nasa.gov/scripts/SSEOP/MapCoordinate/MapCoordinate.pl?lat=28.0&lon=-77.8
